id	overall_score	Ideas	Organization	Style	Conventions	misc_total_words	misc_total_sentences	misc_words_div_sentences	misc_sent_density	misc_ttr	grammar_pct_transitions	grammar_pct_rel_trigrams	grammar_grammar_errors_ltp_by_words	vocab_difficult_words	vocab_proportion_vocab_list[a]	vocab_proportion_vocab_list[accent]	vocab_proportion_vocab_list[abandon]	vocab_proportion_vocab_list[abnormal]	vocab_proportion_vocab_list[abbey]	vocab_proportion_vocab_list[abduct]	vocab_proportion_vocab_list[abate]	vocab_proportion_vocab_list[aback]	vocab_proportion_vocab_list[abbot]	vocab_proportion_vocab_list[abet]	vocab_proportion_vocab_list[abrasion]	vocab_proportion_vocab_list[aberrant]	vocab_proportion_vocab_list[abattoir]	vocab_proportion_vocab_list[abashed]	vocab_proportion_vocab_list[abacus]	vocab_proportion_vocab_list[abalone]	vocab_proportion_vocab_list[abductee]	vocab_proportion_vocab_list[aardvark]	vocab_proportion_vocab_list[abnegate]	vocab_proportion_vocab_list[abaya]	vocab_proportion_vocab_list[abaft]	vocab_proportion_vocab_list[abomasum]	vocab_proportion_vocab_list[abettor]	vocab_proportion_vocab_list[acetal]	vocab_proportion_vocab_list[ablaut]	vocab_proportion_vocab_list[a1]	vocab_proportion_vocab_list[ah]	vocab_proportion_vocab_list[absentminded]	vocab_proportion_vocab_list[aal]	flow_ts_avg_len_sent	flow_ts_num_syllab	flow_ts_avg_sent_per_word	flow_ts_num_polysyllab	flow_ts_num_chars	flow_ts_avg_syllab_per_word	flow_ts_fre	flow_ts_fkg	flow_ts_cli	flow_ts_dcrs	flow_ts_lwf	flow_ts_gf	flow_ts_ari	coherence_nlemma_types	coherence_n_bigram_lemma_types	coherence_n_trigram_lemma_types	coherence_nlemmas	coherence_n_bigram_lemmas	coherence_n_trigram_lemmas	coherence_ncontent_types	coherence_ncontent_tokens	coherence_content_ttr	coherence_nfunction_tokens	coherence_nfunction_types	coherence_function_ttr	coherence_noun_ttr	coherence_determiners	coherence_conjunctions	coherence_prn_noun_ratio
19274	18	2	2	2	3	151	11	13.727272727272727	8.15	51.11	0.0187	10.08	0.06622516556291391	6	0.32450331125827814	0.013245033112582781	0.0	0.0	0.019867549668874173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006622516556291391	0.0	12.1	163	0.08	1	497	1.2	93.03	3.3	2.65	5.78	5.375	5.14	2.2	69	68	67	135	134	133	41	72	0.5694	63	28	0.4444	1.0	0.07407	0.00741	0.14
19275	23	3	3	3	3	401	38	10.552631578947368	11.08	51.02	0.0467	26.05	0.09476309226932668	28	0.314214463840399	0.02493765586034913	0.004987531172069825	0.012468827930174564	0.004987531172069825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024937655860349127	0.0	0.0	0.0024937655860349127	0.0	0.0	0.0024937655860349127	13.6	423	0.07	3	1356	1.2	91.51	3.9	4.11	6.72	6.142857142857143	5.44	4.1	175	174	173	343	342	341	132	204	0.6471	139	43	0.3094	0.9	0.07872	0.04665	0.6
19276	16	3	2	2	2	164	5	32.8	3.33	58.0	0.0187	7.56	0.07926829268292683	10	0.4451219512195122	0.03048780487804878	0.0	0.006097560975609756	0.006097560975609756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006097560975609756	0.0	0.0	150.0	177	0.01	1	551	1.2	-46.94	57.1	4.67	12.87	50.0	60.27	70.9	87	86	85	150	149	148	54	78	0.6923	72	33	0.4583	1.0	0.09333	0.05333	1.17
19277	17	2	2	2	3	127	11	11.545454545454545	9.65	57.02	0.0093	12.61	0.06299212598425197	6	0.4015748031496063	0.023622047244094488	0.015748031496062992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.2	128	0.1	1	419	1.1	103.42	1.4	2.06	6.12	4.666666666666667	4.08	1.3	65	64	63	114	113	112	37	62	0.5968	52	28	0.5385	0.75	0.08772	0.00877	0.67
19278	24	3	3	3	3	487	42	11.595238095238095	10.85	50.13	0.0467	26.89	0.024640657084188913	37	0.28542094455852157	0.028747433264887063	0.004106776180698152	0.004106776180698152	0.004106776180698152	0.0	0.0	0.0	0.004106776180698152	0.002053388090349076	0.002053388090349076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053388090349076	0.0	13.3	502	0.08	12	1676	1.3	83.36	4.9	5.55	6.8	5.875	6.05	5.7	194	193	192	387	386	385	138	245	0.5633	142	56	0.3944	0.3774	0.07494	0.04393	0.13
19280	12	1	2	2	2	77	7	11.0	10.61	71.21	0.0093	9.24	0.16883116883116883	6	0.44155844155844154	0.03896103896103896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012987012987012988	0.0	0.0	0.0	13.2	79	0.08	0	253	1.2	91.92	3.7	2.83	7.16	5.6	5.28	3.2	47	46	45	66	65	64	27	42	0.6429	24	20	0.8333	1.0	0.07576	0.0303	0.0
19281	17	2	2	2	3	181	12	15.083333333333334	7.5	49.38	0.028	14.29	0.03867403314917127	14	0.32044198895027626	0.016574585635359115	0.0	0.0055248618784530384	0.0055248618784530384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055248618784530384	0.0	0.0	0.0	13.3	193	0.08	4	609	1.2	91.82	3.8	3.23	6.58	6.142857142857143	5.57	3.2	79	78	77	160	159	158	51	86	0.593	74	28	0.3784	0.6667	0.0625	0.04375	1.0
19282	10	0	1	2	2	115	7	16.428571428571427	6.54	53.27	0.0187	10.92	0.05217391304347826	6	0.3739130434782609	0.043478260869565216	0.0	0.008695652173913044	0.008695652173913044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.3	136	0.07	7	479	1.3	81.33	5.7	7.65	6.02	7.142857142857142	7.24	7.3	57	56	55	107	106	105	31	51	0.6078	56	26	0.4643	0.75	0.03738	0.01869	1.25
19283	18	2	3	2	3	143	8	17.875	6.45	65.32	0.0093	10.08	0.03496503496503497	13	0.46853146853146854	0.013986013986013986	0.006993006993006993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006993006993006993	0.0	31.0	184	0.03	14	603	1.5	48.47	14.2	10.63	7.85	21.0	13.69	17.0	81	80	79	124	123	122	50	69	0.7246	55	31	0.5636	0.3158	0.04839	0.07258	0.47
19285	18	2	3	2	3	165	16	10.3125	10.88	53.74	0.0093	13.45	0.05454545454545454	9	0.38181818181818183	0.024242424242424242	0.006060606060606061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2	165	0.11	0	537	1.1	104.44	1.0	1.42	6.24	4.0	3.68	0.4	79	78	77	147	146	145	49	95	0.5158	52	30	0.5769	0.8333	0.06122	0.02721	0.58
19286	17	2	2	3	2	228	13	17.53846153846154	7.14	51.1	0.0093	8.4	0.07456140350877193	17	0.27631578947368424	0.013157894736842105	0.0	0.0	0.0043859649122807015	0.0043859649122807015	0.0	0.008771929824561403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043859649122807015	0.0	0.0	0.0043859649122807015	22.4	227	0.04	4	720	1.3	74.12	8.5	4.77	7.83	18.0	9.41	8.7	93	92	91	182	181	180	64	111	0.5766	71	29	0.4085	0.4828	0.04945	0.05495	0.24
19287	14	2	2	2	2	98	7	14.0	8.14	60.47	0.028	11.76	0.061224489795918366	10	0.3877551020408163	0.02040816326530612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01020408163265306	0.0	11.6	106	0.09	1	354	1.3	85.08	4.3	5.66	7.14	4.928571428571429	5.13	4.9	52	51	50	86	85	84	25	50	0.5	36	27	0.75	0.8889	0.06977	0.0	0.11
19289	18	3	2	2	3	208	12	17.333333333333332	6.28	48.69	0.0467	16.81	0.02403846153846154	10	0.3701923076923077	0.009615384615384616	0.004807692307692308	0.0	0.0	0.0	0.004807692307692308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004807692307692308	0.0	15.7	221	0.06	4	696	1.2	89.38	4.7	3.19	6.1	6.428571428571429	6.71	3.8	93	92	91	191	190	189	53	94	0.5638	97	40	0.4124	0.5263	0.06806	0.02618	0.58
19290	23	3	3	3	3	220	19	11.578947368421053	10.22	58.06	0.028	15.97	0.05454545454545454	15	0.36818181818181817	0.00909090909090909	0.004545454545454545	0.004545454545454545	0.004545454545454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004545454545454545	0.0	0.004545454545454545	0.0	12.3	232	0.08	10	762	1.3	84.37	4.5	4.8	6.74	6.0	5.57	4.2	108	107	106	186	185	184	75	118	0.6356	68	33	0.4853	0.5238	0.10215	0.01613	0.1
19291	15	2	2	2	2	115	5	23.0	4.81	58.65	0.0093	6.72	0.10434782608695652	13	0.391304347826087	0.008695652173913044	0.008695652173913044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017391304347826087	0.0	20.8	125	0.05	1	415	1.2	84.2	6.7	5.22	7.55	10.2	8.7	7.8	61	60	59	104	103	102	38	55	0.6909	49	23	0.4694	0.6923	0.08654	0.04808	0.23
19292	16	2	2	2	2	223	14	15.928571428571429	6.93	50.99	0.0374	16.81	0.11659192825112108	13	0.3094170403587444	0.008968609865470852	0.0	0.004484304932735426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004484304932735426	0.0	0.0	0.0	13.9	224	0.07	3	713	1.1	99.67	2.8	2.49	6.92	7.833333333333334	5.56	2.8	103	102	101	202	201	200	63	109	0.578	93	40	0.4301	0.8	0.05446	0.01485	0.47
19293	17	2	2	2	3	164	8	20.5	5.26	48.68	0.0187	18.49	0.036585365853658534	11	0.3902439024390244	0.012195121951219513	0.006097560975609756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	191	0.05	9	586	1.3	77.57	7.2	4.64	6.14	8.333333333333334	8.13	6.3	74	73	72	152	151	150	46	84	0.5476	68	28	0.4118	1.0	0.06579	0.03289	1.25
19294	18	2	2	2	3	197	11	17.90909090909091	6.25	59.09	0.0467	14.29	0.05583756345177665	12	0.43147208121827413	0.025380710659898477	0.005076142131979695	0.005076142131979695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.4	199	0.07	3	700	1.2	89.68	4.6	5.39	7.11	7.666666666666666	6.63	5.7	104	103	102	176	175	174	61	93	0.6559	83	43	0.5181	0.7368	0.10227	0.02841	0.42
19295	13	1	2	2	2	175	12	14.583333333333334	8.05	61.07	0.0187	9.24	0.12571428571428572	14	0.4114285714285714	0.02857142857142857	0.005714285714285714	0.005714285714285714	0.0	0.0	0.0	0.0	0.005714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.5	201	0.05	7	668	1.4	69.62	8.1	7.83	7.11	7.666666666666666	8.75	9.1	91	90	89	149	148	147	49	77	0.6364	72	42	0.5833	0.75	0.05369	0.02685	0.44
19296	14	2	2	2	2	220	9	24.444444444444443	4.31	40.19	0.028	14.29	0.05909090909090909	6	0.3181818181818182	0.00909090909090909	0.0	0.004545454545454545	0.004545454545454545	0.0	0.0	0.004545454545454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.2	232	0.04	1	717	1.1	90.23	6.4	2.62	5.92	7.5	9.47	6.3	84	83	82	209	208	207	53	113	0.469	96	31	0.3229	1.0	0.07177	0.08612	3.0
19297	19	2	3	3	3	191	17	11.235294117647058	9.83	54.91	0.0187	16.81	0.05235602094240838	11	0.3769633507853403	0.031413612565445025	0.005235602094240838	0.015706806282722512	0.0	0.0	0.005235602094240838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005235602094240838	0.0	0.0	10.2	198	0.1	2	640	1.1	103.42	1.4	2.12	6.15	4.1	4.08	1.1	95	94	93	173	172	171	59	99	0.596	74	36	0.4865	1.0	0.10405	0.03468	1.0
19298	13	2	2	1	2	243	2	121.5	0.86	48.07	0.0	14.29	0.16049382716049382	20	0.3497942386831276	0.01646090534979424	0.00411522633744856	0.00411522633744856	0.0	0.0	0.0	0.00823045267489712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00411522633744856	115.5	276	0.01	5	834	1.2	-11.93	43.6	4.61	11.62	26.0	46.37	53.3	112	111	110	233	232	231	79	133	0.594	100	33	0.33	0.5789	0.02575	0.0515	0.95
19300	11	2	2	1	1	154	10	15.4	7.3	51.09	0.0187	6.72	0.032467532467532464	7	0.4090909090909091	0.01948051948051948	0.0	0.0	0.006493506493506494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.1	161	0.06	0	487	1.2	87.96	5.2	2.32	5.98	6.142857142857143	6.84	3.9	70	69	68	137	136	135	36	61	0.5902	76	34	0.4474	1.0	0.09489	0.08029	2.33
19301	22	3	3	3	3	259	19	13.631578947368421	8.37	51.98	0.0467	19.33	0.019305019305019305	25	0.35135135135135137	0.03088803088803089	0.0	0.015444015444015444	0.007722007722007722	0.003861003861003861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003861003861003861	0.0	0.003861003861003861	0.0	11.9	308	0.08	15	990	1.4	76.32	5.6	6.37	6.81	5.444444444444445	5.82	5.1	118	117	116	227	226	225	83	140	0.5929	87	35	0.4023	0.8333	0.0837	0.05286	0.33
19302	11	0	2	2	3	155	12	12.916666666666666	8.63	58.27	0.0187	17.65	0.03870967741935484	13	0.4	0.03870967741935484	0.0	0.0064516129032258064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.6	187	0.09	7	634	1.3	85.08	4.3	7.35	6.14	5.875	5.5	5.8	81	80	79	139	138	137	44	80	0.55	59	37	0.6271	0.6875	0.07194	0.02878	0.12
19303	14	2	2	2	2	83	7	11.857142857142858	9.33	73.33	0.0187	7.56	0.0963855421686747	6	0.5180722891566265	0.012048192771084338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012048192771084338	0.0	0.0	0.0	10.7	93	0.09	0	309	1.2	94.45	2.7	4.79	7.33	4.357142857142857	4.28	3.3	55	54	53	75	74	73	29	40	0.725	35	26	0.7429	1.0	0.08	0.01333	0.25
19304	10	1	1	2	2	193	11	17.545454545454547	6.32	43.1	0.0187	21.85	0.05699481865284974	14	0.30569948186528495	0.010362694300518135	0.0	0.0051813471502590676	0.015544041450777202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.6	220	0.06	7	688	1.3	81.02	5.8	4.93	6.06	5.875	7.17	5.2	75	74	73	174	173	172	35	78	0.4487	96	40	0.4167	0.5	0.05172	0.05172	0.6
19305	17	2	2	2	3	102	7	14.571428571428571	7.78	58.89	0.0374	9.24	0.0392156862745098	7	0.4019607843137255	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	120	0.06	3	397	1.3	78.59	6.8	7.25	6.63	8.7	8.09	8.3	53	52	51	90	89	88	30	50	0.6	40	23	0.575	0.6667	0.07778	0.02222	0.89
19306	16	2	2	2	3	118	10	11.8	9.62	60.58	0.0187	12.61	0.1016949152542373	6	0.4152542372881356	0.00847457627118644	0.00847457627118644	0.0	0.00847457627118644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.6	122	0.09	3	422	1.2	93.54	3.1	4.27	6.64	4.888888888888889	5.02	3.5	63	62	61	104	103	102	38	56	0.6786	48	25	0.5208	1.0	0.06731	0.04808	0.33
19307	19	2	3	3	3	208	11	18.90909090909091	5.73	57.81	0.028	28.57	0.04807692307692308	20	0.40384615384615385	0.03365384615384615	0.004807692307692308	0.019230769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.8	231	0.05	5	741	1.2	86.23	5.9	4.88	7.17	10.8	8.16	6.5	111	110	109	192	191	190	71	100	0.71	92	40	0.4348	0.8	0.09896	0.01562	0.3
19308	17	2	2	2	3	131	12	10.916666666666666	10.53	58.77	0.0093	11.76	0.030534351145038167	10	0.40458015267175573	0.030534351145038167	0.007633587786259542	0.007633587786259542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015267175572519083	0.0	11.4	156	0.09	9	473	1.4	76.82	5.4	4.74	6.42	5.555555555555555	5.96	3.8	67	66	65	114	113	112	38	66	0.5758	48	29	0.6042	0.875	0.07895	0.02632	0.25
19310	10	1	1	1	2	70	6	11.666666666666666	9.52	65.08	0.0	10.08	0.04285714285714286	7	0.45714285714285713	0.02857142857142857	0.014285714285714285	0.0	0.0	0.0	0.0	0.014285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5	81	0.1	2	247	1.3	86.2	3.8	3.22	6.91	4.583333333333333	5.47	2.3	41	40	39	63	62	61	24	39	0.6154	24	17	0.7083	1.0	0.06349	0.0	1.5
19311	23	3	3	3	3	368	23	16.0	7.28	49.37	0.0654	27.73	0.04619565217391304	27	0.3179347826086957	0.02717391304347826	0.0	0.008152173913043478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002717391304347826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002717391304347826	0.0	18.9	397	0.05	18	1312	1.3	77.67	7.1	6.67	6.92	18.666666666666668	8.35	8.4	156	155	154	316	315	314	104	185	0.5622	131	52	0.3969	0.3519	0.08861	0.02848	0.07
19312	24	3	3	3	3	539	35	15.4	8.37	39.71	0.0187	24.37	0.04452690166975881	29	0.21706864564007422	0.02411873840445269	0.0018552875695732839	0.0037105751391465678	0.0018552875695732839	0.0018552875695732839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037105751391465678	0.0018552875695732839	22.9	524	0.04	5	1846	1.3	73.61	8.7	7.2	6.84	7.333333333333334	9.45	11.1	166	165	164	418	417	416	113	253	0.4466	165	53	0.3212	0.2903	0.07177	0.02871	0.35
19313	23	3	3	3	3	500	33	15.151515151515152	8.66	46.72	0.0467	17.65	0.048	52	0.25	0.012	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	14.6	495	0.07	21	1684	1.4	73.58	6.6	7.01	7.3	8.5	6.5	7.6	178	177	176	381	380	379	132	243	0.5432	138	46	0.3333	0.4138	0.09186	0.03937	0.15
19314	18	3	3	2	2	266	34	7.823529411764706	20.0	50.59	0.0187	13.45	0.08646616541353383	8	0.24436090225563908	0.011278195488721804	0.0	0.007518796992481203	0.0037593984962406013	0.0037593984962406013	0.0	0.0	0.0037593984962406013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.9	232	0.06	13	710	1.4	71.24	7.5	3.48	6.62	11.6	7.71	6.8	86	85	84	170	169	168	49	84	0.5833	86	37	0.4302	0.7273	0.08235	0.04706	0.36
19315	12	0	2	2	3	249	11	22.636363636363637	5.09	50.93	0.028	21.01	0.03614457831325301	18	0.3895582329317269	0.024096385542168676	0.0	0.004016064257028112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.6	272	0.05	6	884	1.3	74.93	8.2	5.57	6.54	13.25	9.2	8.6	110	109	108	216	215	214	65	96	0.6771	120	45	0.375	0.6	0.06019	0.02315	2.4
19316	11	2	2	2	1	102	5	20.4	5.1	56.12	0.0093	5.04	0.1568627450980392	10	0.38235294117647056	0.0196078431372549	0.0	0.00980392156862745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.2	121	0.05	3	389	1.3	77.37	7.2	5.75	7.38	10.2	8.1	7.2	55	54	53	98	97	96	35	59	0.5932	39	20	0.5128	1.0	0.05102	0.02041	11.0
19317	20	3	3	2	3	154	15	10.266666666666667	12.2	47.15	0.028	10.92	0.07792207792207792	6	0.2792207792207792	0.006493506493506494	0.006493506493506494	0.0	0.006493506493506494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006493506493506494	0.0	0.0	0.0	13.4	139	0.07	2	452	1.1	100.17	2.6	2.2	5.87	6.285714285714286	5.69	2.9	58	57	56	123	122	121	37	71	0.5211	52	21	0.4038	1.0	0.0813	0.04065	0.2
19318	14	2	2	2	2	134	7	19.142857142857142	6.25	59.82	0.0187	8.4	0.04477611940298507	6	0.39552238805970147	0.014925373134328358	0.0	0.0	0.014925373134328358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.3	137	0.05	5	454	1.2	86.74	5.7	5.4	6.7	8.166666666666666	8.41	7.2	67	66	65	112	111	110	37	57	0.6491	55	30	0.5455	0.7692	0.01786	0.05357	0.38
19319	11	2	2	2	1	162	3	54.0	1.96	43.14	0.0187	12.61	0.08641975308641975	6	0.2839506172839506	0.030864197530864196	0.0	0.0	0.006172839506172839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006172839506172839	0.018518518518518517	0.0	0.0	76.0	173	0.01	1	520	1.1	36.64	27.0	3.39	9.38	25.5	30.4	32.7	66	65	64	153	152	151	46	77	0.5974	76	20	0.2632	0.7	0.07843	0.12418	0.7
19320	8	0	2	1	2	65	5	13.0	10.64	82.98	0.0	7.56	0.06153846153846154	4	0.5384615384615384	0.015384615384615385	0.0	0.015384615384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.3	62	0.07	1	203	1.3	81.33	5.7	5.44	5.77	7.5	6.12	7.0	39	38	37	47	46	45	17	20	0.85	27	22	0.8148	1.0	0.14894	0.0	0.0
19321	13	2	2	2	2	160	6	26.666666666666668	4.26	55.32	0.0374	6.72	0.0875	12	0.35625	0.0	0.0	0.00625	0.0	0.00625	0.0	0.0	0.0	0.00625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00625	0.0	0.0	0.00625	28.2	165	0.04	0	516	1.2	76.69	9.6	3.43	8.06	16.666666666666668	11.28	9.9	78	77	76	141	140	139	50	83	0.6024	58	28	0.4828	0.6667	0.04965	0.07092	0.27
19322	20	3	3	2	3	191	12	15.916666666666666	7.89	62.5	0.0187	13.45	0.08900523560209424	20	0.33507853403141363	0.015706806282722512	0.005235602094240838	0.005235602094240838	0.010471204188481676	0.010471204188481676	0.010471204188481676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005235602094240838	13.5	196	0.07	2	633	1.3	83.15	5.0	5.04	7.38	6.285714285714286	5.67	5.4	95	94	93	152	151	150	63	95	0.6632	57	32	0.5614	0.5263	0.05921	0.04605	0.21
19323	13	2	2	1	2	73	7	10.428571428571429	11.67	63.33	0.0187	6.72	0.0821917808219178	4	0.3835616438356164	0.0136986301369863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0136986301369863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	70	0.1	1	228	1.2	95.17	2.5	2.0	7.29	4.25	4.0	1.5	38	37	36	60	59	58	22	36	0.6111	24	16	0.6667	1.0	0.08333	0.0	0.33
