id	overall_score	Ideas	Organization	Style	Conventions	total_words	total_sentences	words_div_sentences	sent_density	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word
19256	16	2	2	2	2	285	23	12.391304347826088	8.91	92.32	3.6	5.7	3.9	4.39	6.285714285714286	6.68	4.0	3.315675	15.09	0.9	0.13848031250000004	215	4	995	1027	20	256	311	12.8	0.08	1.2
19257	16	2	2	2	2	147	9	16.333333333333332	6.57	88.06	5.2	6.0	4.6	3.59	7.666666666666666	6.22	6.0	3.8683529411764703	7.45	1.1	0.7979882352941177	116	2	497	507	8	136	158	17.0	0.06	1.2
19258	21	3	3	3	3	224	27	8.296296296296296	15.0	95.37	2.4	6.9	4.0	4.9	5.111111111111111	6.98	5.0	3.0029011299435027	11.31	0.6	1.053596610169492	143	8	723	770	18	177	220	9.8	0.1	1.2
19259	15	2	2	2	2	153	10	15.3	7.09	87.55	5.4	7.2	5.4	4.12	6.428571428571429	6.42	6.0	3.7979285714285713	7.9	1.3	1.3299999999999996	118	4	524	538	8	140	168	17.5	0.06	1.2
19260	18	2	2	2	3	169	13	13.0	8.72	93.64	3.1	6.3	3.1	3.92	5.625	6.43	4.0	3.0899762519359832	8.74	0.8	0.9513021166752713	119	4	575	595	13	149	183	11.5	0.09	1.2
19261	17	2	2	2	3	316	18	17.555555555555557	6.27	89.18	4.8	6.1	5.0	4.52	6.285714285714286	5.91	5.0	3.5666091753774682	16.5	1.1	0.7720609368950835	238	5	1094	1123	18	287	341	15.9	0.06	1.2
19262	17	2	2	2	3	294	14	21.0	5.51	83.9	6.8	6.8	8.3	5.46	10.4	6.74	7.0	4.457599802371541	15.17	1.6	2.0871689064558625	208	5	993	1033	12	253	308	21.1	0.05	1.2
19263	19	2	3	3	3	237	13	18.23076923076923	6.22	88.97	4.8	7.3	4.2	3.36	6.714285714285714	6.78	7.0	3.928812661023187	11.49	1.2	1.041961059992639	174	7	754	782	13	209	252	16.1	0.06	1.2
19264	11	1	2	1	2	150	6	25.0	4.38	82.68	7.3	7.2	8.1	5.0	7.833333333333334	6.86	8.0	4.629791044776119	7.68	1.6	2.2534616915422876	110	3	508	523	6	134	161	22.3	0.04	1.2
19265	19	3	2	3	3	299	20	14.95	7.33	90.7	4.2	6.1	3.4	3.36	6.142857142857143	6.03	6.0	3.463482166955851	15.04	0.9	0.37406666666666677	229	5	998	1024	19	273	322	14.4	0.07	1.2
19266	24	3	3	3	3	392	22	17.818181818181817	6.45	81.22	5.8	7.0	6.3	6.2	5.875	6.59	6.0	3.6712688388307853	21.15	1.4	1.8106330383480826	266	10	1390	1440	22	339	425	15.4	0.06	1.3
19267	18	3	3	2	1	394	21	18.761904761904763	6.36	67.79	8.8	9.4	9.8	7.49	10.6	7.47	9.0	4.570175925925925	21.36	2.4	3.2157691358024696	229	19	1382	1454	16	324	454	20.3	0.05	1.4
19268	17	3	2	2	2	186	10	18.6	5.71	88.06	5.2	6.7	6.2	5.33	7.5	7.73	8.0	4.045411764705882	10.17	1.2	1.1023999999999998	144	4	671	692	10	170	202	17.0	0.06	1.2
19270	22	3	3	3	3	268	10	26.8	4.29	72.8	9.0	9.7	11.9	8.07	11.8	8.22	9.0	5.427643192488263	14.28	2.3	4.273850704225351	156	12	921	972	9	213	284	23.7	0.04	1.3
19271	24	3	3	3	3	231	12	19.25	6.42	74.12	8.5	10.7	12.2	9.17	12.0	8.45	9.0	5.146947625698324	12.55	2.3	4.449954748603353	131	14	808	854	8	179	241	22.4	0.04	1.3
19272	16	2	2	2	2	149	9	16.555555555555557	7.14	80.82	5.9	9.5	5.5	4.81	8.666666666666666	6.43	6.0	3.674035714285714	7.48	1.5	1.8303047619047619	104	10	486	509	8	126	159	15.8	0.06	1.3
19273	22	3	3	3	3	253	14	18.071428571428573	6.45	81.12	5.8	9.0	5.7	5.33	6.857142857142857	6.95	6.0	4.094546082949309	13.15	1.8	2.016784331797235	168	15	858	895	14	217	287	15.5	0.06	1.3
19274	18	2	2	2	3	151	11	13.727272727272727	8.15	93.03	3.3	4.9	2.2	2.65	5.375	5.78	5.0	2.931788106630212	7.3	0.9	-0.28971578947368437	104	1	477	497	11	133	163	12.1	0.08	1.2
19275	23	3	3	3	3	401	38	10.552631578947368	11.08	91.51	3.9	5.1	4.1	4.11	6.142857142857143	6.72	5.0	3.4683983577712607	19.92	1.2	0.3553147448680356	278	3	1291	1356	25	341	423	13.6	0.07	1.2
19276	16	3	2	2	2	164	5	32.8	3.33	-46.94	57.1	0.0	70.9	4.67	50.0	12.87	13.0	22.56233333333333	8.09	2.2	22.3	129	1	537	551	1	150	177	150.0	0.01	1.2
19277	17	2	2	2	3	127	11	11.545454545454545	9.65	103.42	1.4	4.9	1.3	2.06	4.666666666666667	6.12	5.0	2.735350649350649	6.16	0.2	-0.9638499999999994	99	1	402	419	11	112	128	10.2	0.1	1.1
19278	24	3	3	3	3	487	42	11.595238095238095	10.85	83.36	4.9	6.8	5.7	5.55	5.875	6.8	6.0	3.5373900582176443	24.62	1.4	1.3803345275414238	281	12	1574	1676	29	385	502	13.3	0.08	1.3
19280	12	1	2	2	2	77	7	11.0	10.61	91.92	3.7	3.1	3.2	2.83	5.6	7.16	4.0	3.4820181818181815	3.72	0.9	0.32613090909090925	56	0	239	253	5	66	79	13.2	0.08	1.2
19281	17	2	2	2	3	181	12	15.083333333333334	7.5	91.82	3.8	6.4	3.2	3.23	6.142857142857143	6.58	4.0	3.4644827044025153	8.95	1.0	0.5403371069182392	130	4	586	609	12	159	193	13.3	0.08	1.2
19282	10	0	1	2	2	115	7	16.428571428571427	6.54	81.33	5.7	8.8	7.3	7.65	7.142857142857142	6.02	8.0	3.47652870493992	7.04	1.5	3.470023765020027	86	7	471	479	7	107	136	15.3	0.07	1.3
19283	18	2	3	2	3	143	8	17.875	6.45	48.47	14.2	13.8	17.0	10.63	21.0	7.85	14.0	6.111612903225806	8.86	3.2	6.759893548387097	93	14	584	603	4	124	184	31.0	0.03	1.5
19285	18	2	3	2	3	165	16	10.3125	10.88	104.44	1.0	3.1	0.4	1.42	4.0	6.24	4.0	2.660968112244898	7.89	-0.2	-1.2378976190476187	129	0	519	537	16	147	165	9.2	0.11	1.1
19286	17	2	2	3	2	228	13	17.53846153846154	7.14	74.12	8.5	7.2	8.7	4.77	18.0	7.83	9.0	4.810634776536313	10.58	1.9	1.8637536312849163	142	4	671	720	8	179	227	22.4	0.04	1.3
19287	14	2	2	2	2	98	7	14.0	8.14	85.08	4.3	5.3	4.9	5.66	4.928571428571429	7.14	5.0	3.532299823633157	5.2	1.2	1.8797428571428574	57	1	337	354	7	81	106	11.6	0.09	1.3
19289	18	3	2	2	3	208	12	17.333333333333332	6.28	89.38	4.7	6.4	3.8	3.19	6.428571428571429	6.1	7.0	3.5054468085106376	10.22	1.0	0.21845602836879374	159	4	673	696	12	188	221	15.7	0.06	1.2
19290	23	3	3	3	3	220	19	11.578947368421053	10.22	84.37	4.5	7.8	4.2	4.8	6.0	6.74	5.0	3.2696869565217392	11.19	1.1	1.218649710144927	148	10	728	762	15	184	232	12.3	0.08	1.3
19291	15	2	2	2	2	115	5	23.0	4.81	84.2	6.7	5.7	7.8	5.22	10.2	7.55	6.0	4.8468	6.1	1.5	1.6442023076923076	84	1	403	415	5	104	125	20.8	0.05	1.2
19292	16	2	2	2	2	223	14	15.928571428571429	6.93	99.67	2.8	5.8	2.8	2.49	7.833333333333334	6.92	3.0	3.3762619047619045	10.47	0.7	-0.3010659340659343	170	3	684	713	14	195	224	13.9	0.07	1.1
19293	17	2	2	2	3	164	8	20.5	5.26	77.57	7.2	9.2	6.3	4.64	8.333333333333334	6.14	7.0	4.1403684210526315	8.61	1.7	2.6148263157894736	122	9	574	586	8	152	191	19.0	0.05	1.3
19294	18	2	2	2	3	197	11	17.90909090909091	6.25	89.68	4.6	6.1	5.7	5.39	7.666666666666666	7.11	6.0	3.615923614846692	10.28	1.0	1.1316106508875743	142	3	677	700	11	169	199	15.4	0.07	1.2
19295	13	1	2	2	2	175	12	14.583333333333334	8.05	69.62	8.1	8.5	9.1	7.83	7.666666666666666	7.11	8.0	4.261013513513513	9.81	2.1	3.047051351351351	111	7	641	668	8	148	201	18.5	0.05	1.4
19296	14	2	2	2	2	220	9	24.444444444444443	4.31	90.23	6.4	5.0	6.3	2.62	7.5	5.92	6.0	4.360223285486443	10.53	1.1	0.795123976608187	187	1	706	717	9	209	232	23.2	0.04	1.1
19297	19	2	3	3	3	191	17	11.235294117647058	9.83	103.42	1.4	5.1	1.1	2.12	4.1	6.15	2.0	2.820703162189731	9.4	0.2	-0.829332267936076	151	2	622	640	17	173	198	10.2	0.1	1.1
19298	13	2	2	1	2	243	2	121.5	0.86	-11.93	43.6	0.0	53.3	4.61	26.0	11.62	44.0	17.86908874458874	12.25	2.3	17.45672987012987	194	5	824	834	2	231	276	115.5	0.01	1.2
19300	11	2	2	1	1	154	10	15.4	7.3	87.96	5.2	3.1	3.9	2.32	6.142857142857143	5.98	6.0	3.69304105839416	7.15	1.2	0.07158467153284676	116	0	470	487	8	137	161	17.1	0.06	1.2
19301	22	3	3	3	3	259	19	13.631578947368421	8.37	76.32	5.6	8.2	5.1	6.37	5.444444444444445	6.81	6.0	3.4674853283651603	14.54	1.5	2.5363221238938056	161	15	956	990	19	226	308	11.9	0.08	1.4
19302	11	0	2	2	3	155	12	12.916666666666666	8.63	85.08	4.3	7.5	5.8	7.35	5.875	6.14	6.0	3.2765665467625897	9.31	1.4	2.3433880095923265	98	7	618	634	12	139	187	11.6	0.09	1.3
19303	14	2	2	2	2	83	7	11.857142857142858	9.33	94.45	2.7	3.1	3.3	4.79	4.357142857142857	7.33	5.0	3.0377142857142854	4.54	0.8	0.33349523809523784	57	0	301	309	7	75	93	10.7	0.09	1.2
19304	10	1	1	2	2	193	11	17.545454545454547	6.32	81.02	5.8	7.7	5.2	4.93	5.875	6.06	6.0	3.743727272727272	10.11	1.5	1.5628883720930227	134	7	667	688	11	172	220	15.6	0.06	1.3
19305	17	2	2	2	3	102	7	14.571428571428571	7.78	78.59	6.8	7.6	8.3	7.25	8.7	6.63	7.0	4.045888888888889	5.83	2.0	3.768822222222223	64	3	385	397	5	90	120	18.0	0.06	1.3
19306	16	2	2	2	3	118	10	11.8	9.62	93.54	3.1	6.4	3.5	4.27	4.888888888888889	6.64	5.0	2.964487179487179	6.2	0.6	0.31343504273504275	89	3	408	422	9	104	122	11.6	0.09	1.2
19307	19	2	3	3	3	208	11	18.90909090909091	5.73	86.23	5.9	7.2	6.5	4.88	10.8	7.17	7.0	4.404693617021277	10.89	1.5	1.8296897872340425	150	5	719	741	10	188	231	18.8	0.05	1.2
19308	17	2	2	2	3	131	12	10.916666666666666	10.53	76.82	5.4	8.5	3.8	4.74	5.555555555555555	6.42	6.0	3.2007859649122805	6.95	1.5	2.5384484210526317	84	9	456	473	10	114	156	11.4	0.09	1.4
19310	10	1	1	1	2	70	6	11.666666666666666	9.52	86.2	3.8	6.4	2.3	3.22	4.583333333333333	6.91	4.0	3.2750555555555554	3.63	0.9	0.8044095238095244	49	2	239	247	6	63	81	10.5	0.1	1.3
19311	23	3	3	3	3	368	23	16.0	7.28	77.67	7.1	9.2	8.4	6.67	18.666666666666668	6.92	7.0	4.275524133663366	19.27	1.9	2.9813169966996695	229	18	1250	1312	16	303	397	18.9	0.05	1.3
19312	24	3	3	3	3	539	35	15.4	8.37	73.61	8.7	6.1	11.1	7.2	7.333333333333334	6.84	7.0	4.671673139158576	27.12	1.9	2.418162998921251	315	5	1716	1846	18	412	524	22.9	0.04	1.3
19313	23	3	3	3	3	500	33	15.151515151515152	8.66	73.58	6.6	8.4	7.6	7.01	8.5	7.3	7.0	4.1228054794520546	24.74	1.8	2.393161095890411	262	21	1565	1684	25	365	495	14.6	0.07	1.4
19314	18	3	3	2	2	266	34	7.823529411764706	20.0	71.24	7.5	9.6	6.8	3.48	11.6	6.62	7.0	3.6290005917159758	10.43	2.1	2.418668165680473	140	13	614	710	10	169	232	16.9	0.06	1.4
19315	12	0	2	2	3	249	11	22.636363636363637	5.09	74.93	8.2	7.6	8.6	5.57	13.25	6.54	9.0	4.601266666666666	12.99	1.8	2.1268903703703708	167	6	851	884	10	216	272	21.6	0.05	1.3
19316	11	2	2	2	1	102	5	20.4	5.1	77.37	7.2	7.6	7.2	5.75	10.2	7.38	8.0	4.442033333333333	5.71	1.7	1.6352399999999996	74	3	381	389	5	96	121	19.2	0.05	1.3
19317	20	3	3	2	3	154	15	10.266666666666667	12.2	100.17	2.6	5.8	2.9	2.2	6.285714285714286	5.87	6.0	3.161112947658402	6.64	0.7	-0.23419632690541725	107	2	419	452	9	121	139	13.4	0.07	1.1
19318	14	2	2	2	2	134	7	19.142857142857142	6.25	86.74	5.7	8.3	7.2	5.4	8.166666666666666	6.7	6.0	3.8930909090909087	6.67	1.6	1.8380606060606053	93	5	430	454	6	110	137	18.3	0.05	1.2
19319	11	2	2	2	1	162	3	54.0	1.96	36.64	27.0	0.0	32.7	3.39	25.5	9.38	27.0	11.894473684210526	7.64	1.9	9.268910526315787	133	1	510	520	2	152	173	76.0	0.01	1.1
19320	8	0	2	1	2	65	5	13.0	10.64	81.33	5.7	6.4	7.0	5.44	7.5	5.77	6.0	3.7488260869565218	2.98	1.9	1.94808115942029	34	1	185	203	3	46	62	15.3	0.07	1.3
19321	13	2	2	2	2	160	6	26.666666666666668	4.26	76.69	9.6	3.1	9.9	3.43	16.666666666666668	8.06	10.0	5.547114893617021	7.58	1.6	2.1384797163120557	117	0	497	516	5	141	165	28.2	0.04	1.2
19322	20	3	3	2	3	191	12	15.916666666666666	7.89	83.15	5.0	5.6	5.4	5.04	6.285714285714286	7.38	6.0	3.903271507016473	9.3	1.5	0.45409530201342285	110	2	589	633	11	149	196	13.5	0.07	1.3
19323	13	2	2	1	2	73	7	10.428571428571429	11.67	95.17	2.5	5.5	1.5	2.0	4.25	7.29	2.0	2.8223333333333334	3.35	0.3	-0.47199999999999953	53	1	215	228	6	60	70	10.0	0.1	1.2
19324	16	2	2	2	2	168	13	12.923076923076923	8.61	93.54	3.1	5.4	1.5	1.95	4.777777777777778	6.62	5.0	3.0463056546102902	8.05	0.5	-1.1064176260825267	136	2	531	548	13	151	175	11.6	0.09	1.2
19326	15	2	2	2	2	140	6	23.333333333333332	4.55	91.45	6.0	5.5	6.0	2.56	9.0	6.64	6.0	4.527363636363637	6.76	1.2	1.0341575757575754	117	1	452	460	6	132	148	22.0	0.05	1.1
19327	16	2	2	2	2	126	12	10.5	10.71	95.88	2.2	4.8	1.2	2.35	3.25	5.65	2.0	2.6925	6.27	0.5	-0.4089309523809521	91	1	413	427	12	112	139	9.3	0.11	1.2
19328	12	1	2	2	1	74	8	9.25	14.81	95.81	4.3	3.1	5.4	2.14	8.333333333333334	7.79	8.0	3.816792452830189	2.97	1.0	-0.21018993710691802	49	0	180	202	3	53	60	17.7	0.06	1.1
19329	16	2	2	2	2	104	4	26.0	4.08	81.16	7.9	3.1	8.0	3.84	11.875	6.81	8.0	4.640381578947368	5.19	1.4	1.1614736842105255	80	0	341	353	4	95	110	23.8	0.04	1.2
19330	12	2	2	2	2	67	3	22.333333333333332	5.0	76.56	7.6	7.8	6.0	3.48	10.666666666666666	8.05	8.0	4.805666666666667	3.26	1.7	1.4171666666666667	47	2	215	222	3	60	75	20.0	0.05	1.3
19331	20	3	3	3	3	225	19	11.842105263157896	9.5	85.08	4.3	7.5	4.8	5.84	6.0	7.0	6.0	3.2630534759358287	12.6	1.0	1.3889033868092695	159	10	830	858	17	198	248	11.6	0.09	1.3
19332	15	2	2	2	2	123	6	20.5	5.31	95.2	4.5	3.1	4.4	2.56	7.333333333333334	6.41	5.0	4.0494545454545445	5.71	1.0	0.6335151515151511	96	0	376	389	6	110	124	18.3	0.05	1.1
19333	16	2	2	2	2	187	7	26.714285714285715	4.09	89.52	6.7	3.1	7.2	2.91	12.5	6.05	7.0	4.357348160821214	8.7	1.2	1.012177758768178	147	0	572	592	7	167	188	23.9	0.04	1.1
19334	15	2	2	2	2	233	17	13.705882352941176	8.37	90.8	4.1	6.9	4.1	3.82	7.666666666666666	7.19	4.0	3.7562857142857142	11.44	1.2	0.5314714285714288	163	6	747	779	14	200	245	14.3	0.07	1.2
19335	14	2	2	2	2	218	11	19.818181818181817	6.01	78.28	6.9	9.4	8.6	7.31	7.833333333333334	7.39	7.0	4.265201639344262	11.91	1.8	2.8828474316939894	143	12	776	811	10	183	237	18.3	0.05	1.3
19336	16	3	2	2	2	256	14	18.285714285714285	6.01	88.47	5.0	6.2	5.8	5.1	6.428571428571429	6.43	6.0	3.7762007970570197	13.72	1.4	1.424810177805027	185	4	911	934	14	233	285	16.6	0.06	1.2
19337	6	1	1	1	0	160	7	22.857142857142858	4.76	75.54	7.9	6.2	7.0	4.3	10.4	6.18	7.0	4.385034013605441	8.23	2.0	2.5263360544217686	108	2	547	560	7	147	191	21.0	0.05	1.3
19338	14	2	2	2	2	99	8	12.375	9.52	93.54	3.1	6.9	2.5	2.82	5.214285714285714	6.36	3.0	2.7890899470899466	4.58	0.8	1.0334465608465608	66	3	297	312	7	81	99	11.6	0.09	1.2
19339	15	2	2	2	2	152	4	38.0	2.92	71.31	11.6	10.1	14.1	5.58	18.666666666666668	7.54	12.0	6.204291044776118	7.83	1.9	4.867692537313433	113	6	514	533	4	134	162	33.5	0.03	1.2
19340	15	2	2	2	2	123	2	61.5	1.74	46.95	21.0	0.0	24.8	4.78	26.5	8.27	21.0	9.544760869565218	6.29	2.1	7.867434782608694	96	3	420	428	2	115	137	57.5	0.02	1.2
19341	12	1	2	2	2	150	7	21.428571428571427	4.96	81.67	7.7	7.2	8.4	4.94	10.6	6.82	8.0	4.681857142857142	7.92	1.7	1.981833333333332	118	3	529	539	6	140	170	23.3	0.04	1.2
19342	24	3	3	3	3	404	26	15.538461538461538	7.67	79.8	6.3	7.9	7.2	6.15	11.2	7.34	8.0	4.206014285714286	21.2	1.6	2.3715195238095244	260	14	1375	1443	20	336	429	16.8	0.06	1.3
19343	20	3	3	2	3	219	8	27.375	3.88	75.98	9.8	8.8	12.1	6.4	8.0	7.41	7.0	5.546471004243282	12.02	1.9	3.683033097595474	165	7	804	818	7	202	247	28.9	0.03	1.2
19344	20	3	3	2	3	159	11	14.454545454545455	7.48	90.5	4.3	7.2	4.2	4.17	5.625	6.31	5.0	3.4866410958904104	8.36	1.0	0.961736438356164	124	5	555	569	10	146	173	14.6	0.07	1.2
19345	16	2	2	2	2	106	6	17.666666666666668	6.0	85.02	6.4	8.2	5.3	2.96	8.0	5.58	6.0	3.917	5.21	1.3	1.4357000000000006	87	4	349	355	5	100	118	20.0	0.05	1.2
19346	20	3	3	3	3	338	18	18.77777777777778	6.34	76.66	7.5	8.0	8.8	6.44	13.5	7.79	8.0	4.604484126984126	17.66	1.8	2.4894227342549917	223	10	1142	1202	14	279	353	19.9	0.05	1.3
19348	9	2	1	1	1	151	2	75.5	1.39	33.25	26.3	0.0	31.9	5.48	50.0	9.27	0.0	11.576760563380281	7.89	2.2	9.625566197183097	117	1	528	537	2	142	170	71.0	0.01	1.2
19349	7	1	1	1	1	40	3	13.333333333333334	8.11	75.91	5.7	6.4	2.9	3.76	5.666666666666667	6.81	6.0	3.042864864864865	2.1	1.6	0.988214414414414	28	1	140	143	3	37	50	12.3	0.08	1.4
19350	16	2	2	2	2	104	7	14.857142857142858	8.14	101.29	2.2	3.1	3.5	3.7	5.142857142857143	7.18	4.0	3.1712857142857143	5.02	0.5	-0.616875083056478	75	0	324	342	7	86	97	12.3	0.08	1.1
19351	16	2	2	2	3	229	26	8.807692307692308	13.27	97.4	1.6	6.2	1.9	3.26	3.333333333333333	5.8	2.0	2.558725714285714	11.85	0.0	0.22809289795918364	157	7	774	807	25	196	242	7.8	0.13	1.2
19352	22	3	3	3	3	217	17	12.764705882352942	8.9	85.59	4.1	7.9	3.3	4.27	5.222222222222222	6.94	5.0	3.271138499844382	11.3	1.2	1.6938176781823842	145	12	741	769	17	189	247	11.1	0.09	1.3
19353	8	1	1	1	1	43	2	21.5	5.13	86.54	5.8	0.0	5.2	3.54	10.25	6.26	6.0	4.144797297297297	2.01	1.3	1.7498216216216216	33	2	133	137	2	37	44	18.5	0.05	1.2
19354	14	2	2	2	2	152	6	25.333333333333332	5.13	49.52	15.9	11.9	20.5	9.12	26.5	10.2	16.0	7.5900869565217395	8.17	2.9	6.861724637681158	82	7	512	556	3	115	160	38.3	0.03	1.4
19355	22	3	3	3	3	414	26	15.923076923076923	6.97	79.8	6.3	8.0	6.6	5.91	5.625	6.82	7.0	4.093606879606879	22.68	1.8	2.3499729729729735	278	16	1499	1544	22	370	484	16.8	0.06	1.3
19356	16	2	2	2	2	144	4	36.0	3.28	64.41	14.3	3.1	16.8	4.72	16.666666666666668	9.16	17.0	7.663190082644627	6.8	2.2	4.078733333333334	94	0	440	463	3	121	150	40.3	0.02	1.2
19357	16	2	2	2	2	96	7	13.714285714285714	8.05	92.73	3.4	6.2	3.0	3.64	5.571428571428571	6.79	6.0	3.3822331691297207	4.94	0.9	0.4324824302134642	72	2	327	336	7	87	105	12.4	0.08	1.2
19358	8	1	1	1	1	49	2	24.5	4.26	89.92	6.6	0.0	7.3	3.61	11.75	6.15	7.0	4.701436170212766	2.48	1.4	2.2029234042553196	40	0	167	169	2	47	54	23.5	0.04	1.1
19359	21	3	3	3	3	289	18	16.055555555555557	6.98	87.96	5.2	7.0	6.7	5.74	10.6	6.7	7.0	3.857134630350194	15.67	1.4	1.5737789364461734	205	7	1034	1067	15	257	317	17.1	0.06	1.2
19360	18	3	3	2	2	345	18	19.166666666666668	5.81	86.84	5.7	6.5	6.0	4.64	10.6	5.91	6.0	3.8540474383301704	17.73	1.3	1.2695218216318787	268	6	1172	1207	17	310	369	18.2	0.05	1.2
19361	16	2	2	2	3	173	8	21.625	4.94	81.87	7.6	8.4	8.8	5.58	10.8	7.12	8.0	4.686093474426807	9.42	1.8	3.248744973544973	130	6	630	641	7	162	201	23.1	0.04	1.2
19362	13	1	2	2	2	82	7	11.714285714285714	9.72	95.47	2.4	5.3	3.3	4.38	4.0	6.44	4.0	2.7145966386554616	4.2	0.5	0.5351109243697474	54	1	271	286	7	68	83	9.7	0.1	1.2
19363	20	3	3	3	3	289	24	12.041666666666666	9.45	94.15	2.9	7.1	2.2	3.0	4.3	5.68	3.0	2.865889328063241	14.31	0.8	0.5008403162055339	212	11	937	974	23	253	311	11.0	0.09	1.2
19364	21	3	3	3	3	203	9	22.555555555555557	5.17	77.27	7.3	9.7	9.1	7.54	11.8	7.5	8.0	4.602931034482758	11.36	2.1	3.5032804597701137	133	12	744	773	9	174	233	19.3	0.05	1.3
19366	17	2	2	2	3	222	15	14.8	7.85	75.5	5.9	7.6	5.8	6.48	6.375	6.68	7.0	3.5302631578947365	12.35	1.6	2.139761403508772	136	9	808	841	15	190	258	12.7	0.08	1.4
19368	16	2	2	2	2	229	20	11.45	9.95	94.76	2.6	5.4	0.9	1.37	5.25	5.51	5.0	2.742711855396066	10.55	0.4	-0.6148727272727275	167	3	687	718	19	198	235	10.4	0.1	1.2
19369	15	2	2	2	2	74	4	18.5	5.97	96.72	3.9	6.0	3.9	2.67	7.625	7.3	4.0	3.842541044776119	3.54	0.9	0.2051522388059701	61	1	234	241	4	67	76	16.8	0.06	1.1
19371	7	0	1	1	2	39	4	9.75	11.43	79.46	4.4	8.1	3.8	5.94	4.125	8.13	4.0	3.547035714285714	2.28	1.1	2.134285714285714	25	3	151	155	4	35	49	8.8	0.11	1.4
19372	16	2	2	2	2	263	21	12.523809523809524	9.42	86.44	5.8	5.5	5.3	3.14	6.285714285714286	6.33	6.0	3.9220302690582955	12.1	1.2	0.3468418535127058	188	2	784	824	12	223	260	18.6	0.05	1.2
19373	6	0	1	1	1	61	3	20.333333333333332	5.17	77.27	7.3	6.4	7.0	5.51	9.0	5.41	7.0	3.8615517241379305	3.39	1.7	2.8939126436781604	44	1	228	231	3	58	73	19.3	0.05	1.3
19374	13	2	2	2	2	71	6	11.833333333333334	9.68	94.86	2.6	6.4	2.7	3.69	4.5	5.93	5.0	2.850838709677419	3.66	0.6	0.7225720430107536	50	2	240	249	6	62	76	10.3	0.1	1.2
19375	17	2	2	2	3	122	8	15.25	7.14	91.11	4.0	7.2	3.8	3.99	6.571428571428571	6.3	4.0	3.5040714285714283	6.35	1.1	1.0920500000000004	92	4	422	432	8	112	136	14.0	0.07	1.2
19376	9	1	1	1	2	52	3	17.333333333333332	6.52	89.79	4.5	3.1	4.6	3.94	6.666666666666667	7.83	5.0	4.309695652173913	2.63	1.2	1.103298550724638	36	0	173	179	3	46	56	15.3	0.07	1.2
19377	14	1	2	2	2	72	4	18.0	7.27	91.31	4.0	6.0	4.0	3.24	6.125	7.48	4.0	3.8722954545454544	3.19	1.1	-0.6043636363636362	44	1	200	217	4	55	67	13.8	0.07	1.2
19378	21	3	3	2	3	342	21	16.285714285714285	8.71	66.47	9.4	8.0	12.3	8.36	13.25	7.56	8.0	5.046029793735675	17.0	2.7	2.653734453781513	149	8	1053	1157	11	238	341	21.6	0.05	1.4
19379	22	3	3	3	3	292	14	20.857142857142858	5.22	92.97	5.4	4.7	6.3	3.6	10.2	7.26	5.0	4.314698357821953	14.51	1.2	0.5796300201670994	231	1	962	988	13	267	305	20.5	0.05	1.1
19380	16	2	2	2	2	204	13	15.692307692307692	7.07	88.36	5.1	8.3	5.9	5.16	7.666666666666666	7.04	8.0	4.085588932806323	10.87	1.5	1.9825065217391304	149	9	722	740	11	184	229	16.7	0.06	1.2
19381	22	3	3	3	3	323	30	10.766666666666667	11.32	84.47	4.5	6.7	4.6	4.92	5.5	6.15	5.0	3.3305133928571427	15.95	1.4	1.0001226190476182	191	8	1020	1086	21	256	340	12.2	0.08	1.3
19382	17	2	2	2	3	142	8	17.75	6.3	80.82	5.9	8.5	7.5	7.54	7.0	7.93	8.0	4.288321428571429	8.27	1.8	3.5598285714285716	91	7	546	563	8	126	168	15.8	0.06	1.3
19383	21	3	3	3	2	254	2	127.0	0.78	-145.74	93.0	0.0	118.5	8.73	25.0	18.07	93.0	35.29364853556485	15.23	2.9	38.79065355648535	184	6	1010	1037	1	239	312	239.0	0.0	1.3
19384	10	1	1	2	2	75	6	12.5	9.23	97.23	3.7	6.0	4.1	2.96	7.375	1.54	4.0	3.5271730769230767	3.53	0.9	0.46938461538461507	57	1	230	240	4	65	74	16.3	0.06	1.1
19385	14	2	2	2	2	115	8	14.375	8.0	84.17	4.6	6.6	5.2	6.08	5.625	5.84	6.0	3.0315	6.36	1.3	1.4835999999999996	73	3	418	433	8	100	130	12.5	0.08	1.3
19386	22	3	3	3	3	329	24	13.708333333333334	8.05	92.83	3.4	7.2	3.3	4.05	7.2857142857142865	5.74	4.0	3.1300270270270265	17.14	1.0	0.6343968468468466	244	12	1133	1167	24	296	369	12.3	0.08	1.2
19387	14	2	2	2	2	108	9	12.0	9.47	94.56	2.7	5.0	1.8	2.88	4.388888888888889	6.66	5.0	3.0515438596491227	5.32	0.4	-0.5679005847953222	80	1	350	362	9	95	111	10.6	0.09	1.2
19388	18	2	3	2	3	180	9	20.0	6.0	66.81	11.3	9.4	13.4	6.8	17.0	7.67	8.0	5.826113513513514	9.27	2.2	3.939322702702704	113	6	599	631	5	148	191	29.6	0.03	1.3
