id	Writing_Applications	Language_Conventions	total_words	total_sentences	words_div_sentences	sent_density	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word
4608	3	3	221	10	22.1	5.56	49.69	13.7	10.9	14.7	8.02	7.428571428571429	8.55	14.0	6.390751396648044	11.87	3.1	5.119390316573558	129	11	763	808	6	179	264	29.8	0.03	1.5
4609	4	4	445	23	19.347826086956523	5.88	60.35	9.6	11.1	11.1	10.04	7.571428571428571	7.71	8.0	4.89350974025974	27.56	2.9	4.933444155844157	263	39	1813	1876	20	385	581	19.3	0.05	1.5
4610	2	3	154	6	25.666666666666668	4.23	65.56	9.7	11.2	12.1	9.64	8.833333333333334	7.33	10.0	4.903351851851852	9.39	2.5	5.043592592592592	97	12	620	639	6	135	187	22.5	0.04	1.4
4611	3	3	549	24	22.875	4.71	63.22	10.6	12.5	12.3	8.71	12.4	6.84	13.0	5.081364516129032	33.04	2.8	5.410551935483872	360	54	2195	2249	20	496	712	24.8	0.04	1.4
4612	5	4	590	34	17.352941176470587	7.01	49.35	11.8	12.2	12.9	10.27	12.6	8.34	12.0	5.456196969696968	35.14	3.2	5.824041666666666	302	55	2279	2392	22	480	744	21.8	0.05	1.6
4613	3	3	935	33	28.333333333333332	3.91	58.18	14.6	11.1	17.0	6.51	11.8	7.11	12.0	6.738992469389965	50.77	2.5	5.354415494636472	665	43	3354	3456	22	839	1099	38.1	0.03	1.3
4614	3	4	336	17	19.764705882352942	5.35	-250.29	126.9	0.0	159.0	10.82	12.2	21.5	127.0	46.458397476340686	21.68	4.5	55.35626435331229	225	44	1456	1476	1	317	517	317.0	0.0	1.6
4615	3	4	339	22	15.409090909090908	7.36	55.74	9.3	11.4	9.7	10.38	6.75	6.12	10.0	3.6987190008920603	21.52	2.9	5.1618135593220345	196	40	1421	1465	19	295	459	15.5	0.06	1.6
4616	4	4	529	24	22.041666666666668	5.32	73.21	8.8	9.1	11.6	8.25	7.0	6.61	7.0	4.708919092313176	29.56	2.3	3.202384198645598	338	21	1925	2012	19	443	593	23.3	0.04	1.3
4617	4	4	502	25	20.08	5.48	64.64	10.1	10.4	11.0	7.84	6.875	6.11	11.0	4.68249201655825	28.7	2.5	3.9817191011235957	341	31	1905	1954	19	445	617	23.4	0.04	1.4
4618	3	3	302	14	21.571428571428573	5.09	74.02	8.5	9.3	10.4	7.55	8.0	7.09	8.0	4.839648148148148	17.29	2.1	2.979444444444444	218	14	1143	1177	12	270	353	22.5	0.04	1.3
4619	3	4	291	18	16.166666666666668	7.23	70.73	7.7	9.8	9.1	8.23	6.375	6.96	7.0	4.142330210772833	16.64	2.3	3.4053686182669782	185	19	1085	1133	14	244	342	17.4	0.06	1.4
4620	4	4	487	21	23.19047619047619	4.92	59.67	12.0	10.7	13.9	8.19	8.333333333333334	7.57	8.0	5.805294117647058	28.03	2.7	5.11772156862745	308	26	1846	1908	15	425	595	28.3	0.04	1.4
4621	4	3	373	19	19.63157894736842	5.76	57.81	10.6	12.0	12.7	10.5	8.666666666666666	7.18	11.0	4.938488073394495	23.67	3.1	5.387024220183486	225	36	1565	1611	15	327	499	21.8	0.05	1.5
4622	2	2	91	4	22.75	4.71	60.99	11.5	8.8	12.6	7.55	10.875	7.51	8.0	5.176864197530863	5.19	2.6	4.254955555555554	62	3	343	353	3	81	112	27.0	0.04	1.4
4623	4	3	413	22	18.772727272727273	5.88	67.59	8.9	9.0	9.5	7.54	8.166666666666666	7.69	9.0	4.708361788617886	23.87	2.2	2.8599441734417343	284	19	1580	1625	18	369	499	20.5	0.05	1.4
4624	4	4	649	23	28.217391304347824	3.85	38.08	16.1	15.7	17.7	10.75	16.0	7.4	16.0	6.397826025857222	42.03	3.6	8.547779913809256	388	87	2803	2861	18	593	924	32.9	0.03	1.6
4625	3	3	302	13	23.23076923076923	4.68	32.5	18.3	12.5	18.4	7.85	14.0	8.12	18.0	7.152595857673925	17.26	3.7	6.172078704195432	212	19	1138	1175	7	269	417	38.4	0.03	1.6
4626	4	4	390	20	19.5	5.54	66.17	9.5	10.1	9.9	7.08	8.666666666666666	6.66	10.0	4.758803571428571	22.2	2.4	3.7921571428571426	264	24	1471	1511	16	350	482	21.9	0.05	1.4
4627	3	4	371	22	16.863636363636363	6.61	68.81	8.5	10.5	9.5	8.12	8.5	6.28	9.0	4.188738880918221	21.76	2.5	3.854086226685796	241	28	1438	1481	17	328	466	19.3	0.05	1.4
4628	3	3	139	12	11.583333333333334	9.92	64.61	8.0	10.1	8.9	9.33	4.9	7.0	9.0	3.8955919421487604	8.61	2.6	4.250098347107438	86	12	568	586	8	121	183	15.1	0.07	1.5
4629	4	4	727	36	20.194444444444443	5.44	76.05	7.7	9.9	8.8	6.73	12.0	6.75	7.0	4.489865853658536	41.0	2.1	3.1563652439024388	518	45	2717	2791	32	656	873	20.5	0.05	1.3
4630	3	3	376	13	28.923076923076923	3.69	57.88	14.7	10.3	17.7	7.27	13.25	6.77	7.0	6.682210019267822	21.45	2.2	5.235020937700705	291	14	1428	1460	9	346	435	38.4	0.03	1.3
4631	3	4	368	13	28.307692307692307	3.94	57.95	12.6	10.8	14.2	8.02	13.5	6.56	13.0	5.564151515151515	21.24	2.6	4.988545454545455	247	20	1407	1446	11	330	453	30.0	0.03	1.4
4632	6	4	772	48	16.083333333333332	7.01	72.05	7.2	9.0	8.2	8.12	7.2857142857142865	6.93	8.0	3.9776797302991986	45.54	2.0	3.1213718499789294	505	45	3005	3100	42	678	930	16.1	0.06	1.4
4633	3	2	445	13	34.23076923076923	3.02	40.79	19.2	12.8	22.6	8.49	10.8	8.39	20.0	8.347015797788309	27.07	2.8	7.713353027909426	323	26	1812	1843	9	422	574	46.9	0.02	1.4
4634	4	4	836	32	26.125	4.16	60.79	11.5	11.4	13.4	8.59	14.5	6.77	12.0	5.364665729283839	50.39	2.6	4.999191826021748	584	59	3357	3430	28	762	1044	27.2	0.04	1.4
4635	3	3	242	14	17.285714285714285	6.48	48.88	14.0	12.0	15.9	9.59	8.333333333333334	7.81	14.0	6.15424432576769	14.69	3.1	5.723598931909214	154	17	969	1000	7	214	313	30.6	0.03	1.5
4636	3	4	298	15	19.866666666666667	5.54	63.53	10.5	10.0	10.6	6.74	5.75	1.98	11.0	4.606793511321392	16.6	2.5	3.1376661710037173	212	16	1101	1130	11	269	368	24.5	0.04	1.4
4637	3	3	302	12	25.166666666666668	4.41	50.98	17.4	10.1	21.5	7.97	14.5	7.68	8.0	7.683514760147601	17.16	2.7	6.112733825338253	219	9	1138	1168	6	271	361	45.2	0.02	1.3
4638	2	3	265	15	17.666666666666668	6.07	78.99	6.6	9.4	7.8	7.13	8.666666666666666	6.81	7.0	4.162270387507229	15.72	2.0	2.6369100057836894	193	17	1051	1070	14	247	332	17.6	0.06	1.3
4639	4	3	427	21	20.333333333333332	5.26	75.24	8.1	8.3	9.5	7.08	6.714285714285714	6.54	7.0	4.384499999999999	24.31	1.8	2.1672197916666662	313	15	1612	1655	18	384	487	21.3	0.05	1.3
4640	4	3	380	15	25.333333333333332	4.21	69.99	12.1	8.5	15.0	6.16	8.0	6.27	8.0	5.992926436781607	20.61	2.0	3.874364597701149	290	9	1371	1403	10	348	423	34.8	0.03	1.2
4641	3	3	171	10	17.1	6.29	61.5	11.3	9.3	11.2	6.45	6.857142857142857	7.04	7.0	5.332732704402515	9.62	2.4	3.7741018867924527	126	7	643	655	6	159	215	26.5	0.04	1.4
4642	3	4	370	20	18.5	6.02	35.0	15.2	11.7	13.1	7.9	11.0	7.1	12.0	5.455742447129909	21.43	4.0	4.4701961732124875	268	27	1420	1459	12	331	552	27.6	0.04	1.7
4643	3	3	265	15	17.666666666666668	6.85	69.92	8.0	10.9	9.7	8.29	6.375	6.21	8.0	3.794995412844037	15.01	2.6	3.529072171253823	166	22	972	1022	12	218	316	18.2	0.06	1.4
4644	2	3	503	19	26.473684210526315	4.04	18.7	29.8	12.5	36.4	7.22	13.25	8.96	13.0	12.217212121212121	27.93	2.8	11.637213852813852	364	16	1859	1901	6	462	607	77.0	0.01	1.3
4645	4	4	343	18	19.055555555555557	5.86	60.65	9.5	11.1	9.2	8.07	7.428571428571429	6.97	10.0	4.338394736842105	20.05	2.6	4.351175	219	31	1327	1365	16	304	441	19.0	0.05	1.5
4646	2	2	165	9	18.333333333333332	5.96	63.02	10.7	9.7	12.3	8.54	11.0	7.3	11.0	5.109333333333334	9.93	2.6	3.775133333333333	117	8	660	676	6	150	208	25.0	0.04	1.4
4647	4	4	510	26	19.615384615384617	5.53	58.52	10.3	10.8	12.3	10.62	12.2	6.99	11.0	4.651485337243401	33.51	2.8	5.2248064516129045	324	40	2236	2281	22	465	678	21.1	0.05	1.5
4648	4	4	499	25	19.96	5.59	57.4	10.8	12.2	12.0	9.46	10.166666666666666	6.73	11.0	4.724605405405405	30.94	3.2	5.413146306306305	307	50	2049	2106	20	444	680	22.2	0.05	1.5
4649	4	4	611	30	20.366666666666667	5.49	75.54	7.9	9.0	8.9	6.44	7.2857142857142865	6.53	7.0	4.508791208791209	33.77	2.1	2.7047714285714286	422	27	2233	2299	26	546	724	21.0	0.05	1.3
4650	3	3	366	28	13.071428571428571	8.28	81.93	5.5	7.3	4.7	4.75	6.571428571428571	5.81	6.0	3.3181875482377152	19.79	1.3	1.1428526884486758	283	12	1319	1347	23	338	423	14.7	0.07	1.3
4651	3	3	281	15	18.733333333333334	5.98	69.31	8.3	9.5	9.5	8.36	8.666666666666666	6.31	9.0	4.128144427001569	16.45	2.2	3.3869748822605974	182	16	1083	1120	13	245	337	18.8	0.05	1.4
4652	4	4	589	30	19.633333333333333	5.78	66.78	9.2	11.2	10.3	7.78	7.142857142857142	6.89	8.0	4.5984635518590995	33.65	2.4	4.253264122635356	388	48	2208	2291	24	511	710	21.3	0.05	1.4
4653	3	4	262	12	21.833333333333332	4.82	63.12	10.6	11.0	11.4	7.84	11.8	6.39	11.0	4.93704859437751	15.85	2.6	4.262095261044177	189	19	1066	1079	10	249	345	24.9	0.04	1.4
4654	3	3	366	22	16.636363636363637	6.4	45.12	15.5	6.7	12.9	4.08	25.5	7.78	16.0	6.226903498542272	18.39	3.1	3.0475984839650136	305	4	1229	1252	10	343	500	34.3	0.03	1.5
4655	4	3	357	27	13.222222222222221	8.79	75.3	6.0	8.6	5.3	5.55	6.25	6.03	6.0	3.2678199385155904	18.76	1.6	1.9096500951544426	238	21	1216	1277	23	297	401	12.9	0.08	1.4
4656	4	3	463	24	19.291666666666668	5.62	76.45	7.6	8.8	9.1	7.37	7.0	6.35	7.0	4.243044685172647	26.96	1.9	2.604118122320018	331	21	1794	1835	21	422	549	20.1	0.05	1.3
4657	1	1	34	2	17.0	6.25	89.58	4.6	0.0	6.1	6.2	6.75	5.93	6.0	3.0244999999999997	1.91	1.1	-0.5021096774193547	25	0	127	130	2	31	37	15.5	0.06	1.2
4658	3	3	187	14	13.357142857142858	8.33	72.87	6.9	8.0	6.8	6.89	5.875	7.03	7.0	3.7603116883116883	10.81	1.9	2.212528571428571	127	8	717	736	11	168	229	15.3	0.07	1.4
4659	3	4	382	20	19.1	5.7	76.05	7.7	7.9	8.1	5.8	7.833333333333334	6.55	8.0	4.374334737906624	20.93	1.8	2.0112425754255856	284	12	1390	1425	17	349	439	20.5	0.05	1.3
4660	3	4	314	18	17.444444444444443	6.64	86.94	5.6	7.6	6.7	5.04	5.625	5.93	6.0	3.9893520295202944	16.17	1.6	1.8442337515375153	225	9	1058	1101	15	271	338	18.1	0.06	1.2
4661	4	4	509	25	20.36	5.43	-383.93	180.3	0.0	228.9	10.42	11.8	29.0	0.0	66.40510284463895	31.11	4.1	78.21502800875274	316	51	2064	2118	1	457	707	457.0	0.0	1.5
4662	3	3	415	25	16.6	6.49	78.48	6.8	9.6	8.4	7.48	5.333333333333333	6.61	7.0	4.024112781954887	24.61	2.0	3.093523809523809	308	27	1640	1675	21	380	504	18.1	0.06	1.3
4663	4	4	740	19	38.94736842105263	2.84	35.28	19.3	14.9	22.5	9.94	16.25	8.38	20.0	8.189666666666666	45.2	3.3	8.628815151515152	461	64	2997	3077	15	660	964	44.0	0.02	1.5
4664	3	4	238	13	18.307692307692307	5.8	74.93	8.2	7.2	7.7	4.76	7.5	5.51	8.0	4.123488888888889	12.38	1.9	2.1715199999999997	174	5	821	843	10	216	277	21.6	0.05	1.3
4665	2	3	157	9	17.444444444444443	6.16	78.69	6.7	9.5	6.8	5.62	8.666666666666666	6.84	7.0	4.141193181818181	8.61	1.9	2.810413286713287	112	10	572	586	8	143	189	17.9	0.06	1.3
4666	3	4	491	19	25.842105263157894	4.37	59.26	12.1	12.3	13.9	8.37	7.571428571428571	7.22	8.0	5.708497447795823	28.22	2.6	5.064433750966744	335	39	1860	1921	15	431	593	28.7	0.03	1.4
4667	4	4	831	38	21.86842105263158	5.0	74.32	8.4	9.7	9.1	6.09	8.0	5.68	10.0	4.342274925885473	45.79	2.0	2.9765530972070526	606	45	3037	3117	34	754	973	22.2	0.05	1.3
4668	3	3	290	13	22.307692307692307	4.85	75.27	10.1	9.4	12.8	6.74	13.75	6.41	7.0	5.232649122807018	16.13	1.8	3.3436437761069335	231	11	1074	1098	9	266	318	29.6	0.03	1.2
4669	4	4	675	31	21.774193548387096	5.02	74.12	8.5	10.1	10.2	7.49	11.6	6.0	10.0	4.4152178217821785	38.55	2.2	3.5394602860286035	475	40	2555	2624	27	606	806	22.4	0.04	1.3
4670	3	3	357	19	18.789473684210527	5.83	58.86	12.3	10.8	14.2	8.54	8.166666666666666	7.5	13.0	5.773943181818181	21.02	2.6	4.883125	249	20	1391	1431	11	320	439	29.1	0.03	1.4
4671	4	4	465	23	20.217391304347824	5.35	66.88	9.2	10.7	11.8	9.98	8.285714285714286	7.52	10.0	4.919022340425531	29.86	2.6	5.055511678486998	298	35	1990	2033	20	423	603	21.2	0.05	1.4
4672	3	2	137	5	27.4	3.79	64.07	12.3	9.5	15.4	8.25	13.25	7.81	8.0	6.119583333333333	8.31	2.2	4.340998449612403	100	5	555	566	4	129	164	32.3	0.03	1.3
4673	2	2	184	11	16.727272727272727	6.75	31.59	18.6	15.2	20.6	9.99	10.5	9.11	19.0	7.52356847133758	10.97	3.7	8.030848407643312	113	18	722	747	4	157	246	39.3	0.03	1.6
4674	4	4	468	23	20.347826086956523	5.44	66.17	9.5	10.1	10.6	7.95	7.142857142857142	6.96	10.0	4.799765997728132	27.41	2.4	3.9253673860911267	315	28	1815	1866	19	417	572	21.9	0.05	1.4
4675	2	2	200	7	28.571428571428573	3.74	57.64	12.7	11.9	14.7	8.66	10.8	7.74	13.0	5.919296703296702	11.93	2.5	4.862172893772892	141	14	796	812	6	182	246	30.3	0.03	1.4
4676	3	3	260	12	21.666666666666668	4.98	66.41	11.5	7.2	13.1	6.92	10.4	6.57	7.0	5.391499999999999	14.63	2.1	2.6830833333333333	210	4	976	996	8	240	302	30.0	0.03	1.3
4677	4	3	613	24	25.541666666666668	4.32	68.74	10.6	10.0	13.6	8.48	13.75	6.81	14.0	5.359711482820977	36.58	2.5	4.607519421338155	411	29	2426	2490	20	553	745	27.7	0.04	1.3
4678	3	3	242	7	34.57142857142857	3.33	9.19	29.3	17.9	36.5	11.51	19.333333333333332	10.87	18.0	12.184488038277513	15.09	3.7	13.024749920255182	145	20	994	1027	3	209	314	69.7	0.01	1.5
4679	4	4	487	23	21.17391304347826	5.17	52.5	16.8	10.8	19.9	6.92	8.333333333333334	8.08	17.0	7.82724462242563	26.53	2.5	6.048756704805492	356	18	1756	1806	10	437	565	43.7	0.02	1.3
4680	4	4	353	24	14.708333333333334	7.62	63.49	8.4	10.1	8.6	8.52	6.25	7.53	9.0	4.321823418481056	20.96	2.5	3.8560788273615625	229	28	1380	1427	19	307	448	16.2	0.06	1.5
4681	3	3	251	14	17.928571428571427	6.11	71.04	7.6	9.7	8.6	8.12	7.2857142857142865	6.69	9.0	4.25405336105336	14.87	2.1	2.886928205128205	162	17	983	1012	13	222	306	17.1	0.06	1.4
4682	3	4	329	16	20.5625	5.46	67.18	9.1	11.4	11.0	8.99	7.2857142857142865	7.48	9.0	4.905286933203314	20.04	2.6	4.673915845928816	218	29	1327	1364	14	293	416	20.9	0.05	1.4
4683	2	4	130	6	21.666666666666668	5.17	50.7	13.3	11.7	14.9	9.47	8.5	7.12	13.0	5.790141304347825	7.87	3.2	6.048	78	9	519	536	4	115	171	28.8	0.03	1.5
4684	4	4	403	20	20.15	5.39	-96.34	71.9	0.0	90.6	9.08	8.166666666666666	14.44	72.0	27.28067032967033	23.83	3.4	30.640894505494504	279	24	1581	1622	2	364	515	182.0	0.01	1.4
4685	4	4	955	40	23.875	4.98	74.02	8.5	9.1	11.1	7.84	8.333333333333334	7.12	9.0	4.930265554749818	52.15	2.2	3.007649992748369	593	38	3375	3550	35	788	1047	22.5	0.04	1.3
4686	4	4	697	34	20.5	5.47	71.89	9.3	10.1	11.4	7.43	11.2	6.65	7.0	5.07670569105691	39.28	2.4	3.9326078048780495	481	37	2591	2674	25	615	828	24.6	0.04	1.3
4687	4	4	439	13	33.76923076923077	3.22	56.05	15.4	12.9	19.6	8.84	11.6	7.32	13.0	7.084811940298508	26.27	2.7	6.882086766169156	314	29	1750	1788	10	402	540	40.2	0.02	1.3
4688	4	3	448	16	28.0	3.79	61.63	13.3	9.7	15.9	7.56	18.0	7.52	8.0	6.409211538461538	25.99	2.4	4.910473397435897	338	16	1737	1769	12	416	541	34.7	0.03	1.3
4689	4	4	431	15	28.733333333333334	3.77	49.52	15.9	11.8	18.3	7.96	8.666666666666666	7.6	8.0	6.957837859007832	24.64	2.8	6.237820052219321	295	23	1626	1677	10	383	526	38.3	0.03	1.4
4690	3	3	380	22	17.272727272727273	6.45	75.44	8.0	7.4	9.1	6.5	7.833333333333334	7.11	8.0	4.7081575443786985	20.99	2.0	2.03804674556213	264	9	1386	1429	16	338	441	21.1	0.05	1.3
4691	3	3	372	25	14.88	7.84	72.36	7.1	10.4	8.1	8.0	5.1	6.48	8.0	3.796892857142857	21.26	2.3	3.2087174603174606	244	32	1388	1447	20	315	448	15.8	0.06	1.4
4692	4	4	534	25	21.36	5.02	64.85	10.0	10.5	11.4	8.59	8.0	6.64	11.0	4.921177471399236	32.24	2.6	4.113166304879241	359	35	2148	2195	21	487	680	23.2	0.04	1.4
4693	3	4	257	7	36.714285714285715	2.97	31.56	22.8	14.9	28.0	9.36	19.666666666666668	8.46	23.0	9.54125	15.01	3.2	10.197396428571427	162	17	994	1022	4	224	319	56.0	0.02	1.4
4694	4	3	341	15	22.733333333333334	4.72	67.62	11.0	11.2	12.7	7.09	18.333333333333332	6.96	11.0	5.634855749928304	19.51	2.4	4.589519873817034	250	22	1301	1328	11	317	422	28.8	0.03	1.3
4695	4	4	760	35	21.714285714285715	5.18	-259.08	132.4	0.0	168.2	11.29	14.75	22.87	0.0	48.950065868263465	47.18	3.7	57.35761437125748	476	63	3118	3212	2	668	983	334.0	0.0	1.5
4696	3	3	344	13	26.46153846153846	4.02	56.76	15.2	11.7	17.8	6.8	8.833333333333334	7.19	7.0	6.871158227848101	19.23	2.5	5.588007594936707	259	18	1280	1309	8	316	412	39.5	0.03	1.3
4697	4	3	601	27	22.25925925925926	4.76	72.39	9.1	9.0	10.2	6.56	7.833333333333334	6.17	7.0	4.84067603202009	33.79	2.1	3.1084402134672726	439	24	2251	2300	23	554	724	24.1	0.04	1.3
4698	5	4	748	46	16.26086956521739	7.08	57.2	10.8	12.5	11.8	9.35	8.714285714285714	7.13	12.0	4.935314807927314	44.75	2.9	5.442105743584294	474	78	2944	3046	29	649	959	22.4	0.04	1.5
4699	3	3	371	14	26.5	4.03	47.83	18.6	12.3	23.7	8.78	14.25	8.32	9.0	8.38515553677092	22.08	2.6	8.006152493660185	261	18	1466	1503	7	338	444	48.3	0.02	1.3
4700	4	4	643	31	20.741935483870968	5.4	58.11	10.5	11.6	11.9	9.63	7.7142857142857135	8.24	12.0	5.390883374689826	39.38	3.0	5.246684642955609	377	57	2591	2681	26	558	844	21.5	0.05	1.5
4701	3	3	257	13	19.76923076923077	5.6	56.79	11.0	10.6	11.6	8.94	7.7142857142857135	6.98	11.0	4.921343859649122	15.41	2.8	4.61637052631579	162	17	1019	1049	10	228	331	22.8	0.04	1.5
4702	3	4	378	15	25.2	4.35	61.5	11.3	10.9	12.4	7.78	13.25	7.06	12.0	5.378604236343367	22.11	2.5	4.614955406911928	261	24	1473	1505	13	345	470	26.5	0.04	1.4
4703	4	4	350	16	21.875	4.92	58.86	12.3	10.2	13.3	7.61	11.4	6.91	13.0	5.585818181818182	20.14	2.5	4.36725	250	17	1341	1371	11	320	435	29.1	0.03	1.4
4704	4	3	563	26	21.653846153846153	5.03	70.67	9.8	8.2	11.2	6.74	11.0	6.57	7.0	5.010133333333334	31.66	2.1	3.1626165891472873	404	16	2109	2155	20	516	661	25.8	0.04	1.3
4705	4	3	487	32	15.21875	7.36	72.16	7.2	9.7	8.5	8.64	9.0	6.37	9.0	3.851481481481481	29.5	2.4	3.633278703703704	308	36	1952	2008	27	432	624	16.0	0.06	1.4
4706	3	3	335	16	20.9375	5.14	68.94	10.5	9.6	11.8	6.45	11.2	6.72	12.0	5.177034503450345	18.44	2.2	3.2420851485148514	259	14	1223	1255	11	303	391	27.5	0.04	1.3
4707	3	3	401	22	18.227272727272727	6.32	78.28	6.9	7.6	8.6	7.14	5.75	6.37	7.0	3.9389630192502527	21.39	1.7	1.82998061465721	267	11	1384	1456	18	329	420	18.3	0.05	1.3
4708	5	4	660	33	20.0	5.55	71.78	9.4	8.1	10.6	6.56	8.166666666666666	6.7	7.0	5.077006534569982	36.39	2.0	2.793535188308037	476	18	2410	2477	24	593	760	24.7	0.04	1.3
4709	3	3	440	21	20.952380952380953	5.22	72.39	9.1	9.2	10.3	6.45	11.6	6.1	10.0	4.641661269430051	23.69	2.0	3.0138295336787557	314	18	1559	1613	16	386	495	24.1	0.04	1.3
4710	3	3	250	9	27.77777777777778	4.19	52.36	14.8	12.5	18.1	9.01	15.0	8.21	15.0	6.975016431924882	14.48	3.0	6.646468544600939	154	16	944	986	6	213	303	35.5	0.03	1.4
4711	4	4	508	20	25.4	4.28	53.17	14.5	11.5	16.6	7.96	8.666666666666666	8.3	8.0	6.779395872420263	29.06	2.7	5.57400173972369	342	28	1918	1978	13	451	619	34.7	0.03	1.4
4712	3	3	255	14	18.214285714285715	6.01	66.88	9.2	9.6	10.9	8.94	8.333333333333334	7.47	9.0	4.969842372220054	15.81	2.4	4.212651502145922	171	14	1054	1076	11	233	323	21.2	0.05	1.4
4713	3	3	320	12	26.666666666666668	4.04	-203.59	115.2	0.0	146.1	7.75	14.25	19.71	0.0	43.06891891891892	18.01	3.1	49.49505135135135	239	23	1201	1226	1	296	399	296.0	0.0	1.3
4714	3	4	207	12	17.25	6.56	67.89	8.8	7.4	8.3	6.09	5.875	7.33	9.0	4.682641025641026	11.15	2.6	1.5547819291819294	146	5	734	759	9	182	259	20.2	0.05	1.4
4715	4	4	567	26	21.807692307692307	5.08	-437.72	201.0	0.0	255.6	10.65	7.0	31.66	201.0	73.76076470588235	35.07	3.8	85.889431372549	365	36	2325	2387	1	510	750	510.0	0.0	1.5
4716	2	3	164	5	32.8	3.16	51.82	19.1	11.2	22.0	4.43	13.5	7.45	22.0	8.700443037974683	8.43	2.2	6.6711831223628675	140	6	568	574	3	158	192	52.7	0.02	1.2
4717	2	2	163	8	20.375	5.16	75.13	8.1	8.4	8.4	5.75	7.666666666666666	6.38	8.0	4.376428571428571	8.93	2.1	2.919990476190476	117	6	595	608	7	150	199	21.4	0.05	1.3
4718	4	4	553	21	26.333333333333332	4.09	66.81	11.3	10.2	13.3	7.27	13.5	7.11	8.0	5.660642965735001	31.23	2.2	4.199349760261958	404	26	2077	2126	17	503	645	29.6	0.03	1.3
4719	5	4	1071	46	23.282608695652176	4.91	65.05	9.9	10.7	12.5	9.75	11.0	7.25	11.0	5.173360745375408	64.46	2.7	4.706681153427638	645	71	4234	4388	40	919	1310	23.0	0.04	1.4
4720	4	4	681	33	20.636363636363637	5.18	73.81	8.6	10.0	9.8	7.14	11.6	6.73	10.0	4.659670697412823	39.46	2.3	3.306967379077615	504	41	2640	2686	28	635	857	22.7	0.04	1.3
4721	4	4	526	25	21.04	5.06	63.43	10.5	11.4	11.9	8.54	8.666666666666666	6.59	9.0	4.989307317073171	32.29	2.8	5.0543598373983745	360	42	2164	2198	20	492	705	24.6	0.04	1.4
4722	2	3	207	9	23.0	4.84	70.47	9.9	9.6	12.3	7.72	11.2	7.27	10.0	5.450054945054944	11.75	2.3	4.122859340659341	140	9	775	800	7	182	242	26.0	0.04	1.3
4723	4	4	672	21	32.0	3.39	49.11	16.0	13.3	19.0	8.72	18.666666666666668	7.16	19.0	6.946926191437802	40.68	2.8	6.941643699515348	471	51	2712	2769	16	619	853	38.7	0.03	1.4
4724	3	3	339	15	22.6	4.79	-9.02	40.4	13.0	49.1	6.0	7.666666666666666	10.63	13.0	16.072044728434502	17.92	2.7	15.570236208732695	256	9	1194	1220	3	313	403	104.3	0.01	1.3
4725	4	4	460	23	20.0	5.61	58.52	10.3	11.5	11.6	9.52	10.333333333333334	7.72	10.0	5.037285995537472	28.15	3.0	5.381680299251871	273	41	1853	1916	19	401	601	21.1	0.05	1.5
4726	4	3	668	29	23.03448275862069	4.74	64.34	10.2	10.1	11.6	8.36	11.0	6.38	11.0	4.807128768971332	39.16	2.4	3.7910345902192244	445	37	2590	2666	25	593	813	23.7	0.04	1.4
4727	3	3	397	19	20.894736842105264	5.25	74.42	8.4	8.1	9.4	6.33	8.166666666666666	6.61	9.0	4.6319654745042484	21.77	2.0	2.1456347025495743	278	12	1435	1482	16	353	458	22.1	0.05	1.3
4728	4	4	418	21	19.904761904761905	5.53	55.78	11.4	11.7	11.8	8.71	8.5	6.65	12.0	4.9572236842105255	25.27	2.9	4.832605263157895	273	36	1682	1720	16	380	559	23.8	0.04	1.5
4729	4	4	482	23	20.956521739130434	5.12	54.66	11.8	11.0	11.8	8.07	7.2857142857142865	7.05	12.0	5.198928359317	29.01	2.9	4.386223360554318	341	34	1941	1975	18	449	657	24.9	0.04	1.5
4730	3	3	511	23	22.217391304347824	4.97	60.99	11.5	10.8	11.9	6.8	8.428571428571429	7.11	12.0	5.376718954248366	28.38	2.5	3.9209686274509803	370	31	1882	1932	17	459	629	27.0	0.04	1.4
4731	2	2	83	2	41.5	2.6	28.18	28.2	0.0	35.8	6.93	42.0	10.31	0.0	12.233947368421052	4.55	2.2	11.20548947368421	66	4	302	310	1	76	91	76.0	0.01	1.2
4732	4	4	467	21	22.238095238095237	4.77	62.21	11.0	9.9	11.8	7.67	8.333333333333334	6.65	8.0	5.15903814128391	27.79	2.5	3.7902104217029278	348	24	1863	1892	17	438	595	25.8	0.04	1.4
4733	4	4	500	16	31.25	3.58	56.42	13.2	12.5	15.1	8.14	13.0	6.56	13.0	5.768028344671201	28.62	2.7	5.84023537414966	327	38	1886	1948	14	441	607	31.5	0.03	1.4
4734	3	3	408	22	18.545454545454547	6.2	64.95	9.9	9.6	11.1	7.78	8.666666666666666	6.83	10.0	4.794748126801152	22.67	2.4	3.5923746013448596	263	19	1482	1543	15	347	477	23.1	0.04	1.4
4735	2	2	144	1	144.0	0.71	-35.1	50.5	0.0	65.0	9.6	60.0	11.91	51.0	19.565923076923074	8.67	3.0	22.49861538461538	105	14	576	590	1	130	175	130.0	0.01	1.3
